track_id,track_name,artists,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
trk_03136,Musica 03136,Artista 210,indie,59,0.5743,0.6612,-5.864,0.0506,0.3528,0.0118,0.1627,0.8437,128.02,172485
trk_03137,Musica 03137,Artista 146,latin,72,0.3818,0.8085,-3.4859,0.157,0.1359,0.1405,0.3777,0.5613,141.72,107511
trk_03138,Musica 03138,Artista 213,pop,53,0.7245,0.4458,-3.8091,0.2208,0.3478,0.3336,0.1433,0.5519,121.49,179401
trk_03139,Musica 03139,Artista 204,indie,72,0.4139,0.7953,-5.3867,0.2663,0.0847,0.0036,0.3536,0.3526,121.48,243535
trk_03140,Musica 03140,Artista 134,hip-hop,57,0.9065,0.6125,-2.8844,0.2568,0.4222,0.0563,0.023,0.779,93.33,215693
trk_03141,Musica 03141,Artista 050,hip-hop,76,0.4561,0.5008,-7.5466,0.0086,0.3094,0.1053,0.4496,0.8893,127.8,278576
trk_03142,Musica 03142,Artista 190,pop,37,0.6656,0.6063,0.1988,0.1014,0.6377,0.2057,0.0522,0.3823,90.65,190167
trk_03143,Musica 03143,Artista 030,dance,58,0.6821,0.8263,-2.9622,0.1389,0.6338,0.1175,0.1483,0.4351,119.36,169466
trk_03144,Musica 03144,Artista 059,pop,72,0.6997,0.8318,-7.9405,0.0243,0.1641,0.0716,0.0198,0.6621,126.59,228173
trk_03145,Musica 03145,Artista 115,latin,79,0.3282,0.8141,-6.1253,0.3788,0.1548,0.0207,0.0206,0.8691,160.47,259168
trk_03146,Musica 03146,Artista 002,funk,67,0.608,0.6467,-7.3356,0.1677,0.5871,0.0198,0.2594,0.4501,71.88,229245
trk_03147,Musica 03147,Artista 083,indie,38,0.401,0.435,-6.9709,0.0117,0.328,0.0773,0.4345,0.44,147.33,208214
trk_03148,Musica 03148,Artista 034,funk,84,0.7111,0.5074,-9.2156,0.1456,0.295,0.0126,0.2787,0.3106,154.16,251685
trk_03149,Musica 03149,Artista 007,latin,66,0.6573,0.8671,-4.9064,0.4795,0.367,0.0716,0.0267,0.5437,119.34,201511
trk_03150,Musica 03150,Artista 228,rock,68,0.6611,0.3836,-7.6304,0.0066,0.1117,0.0151,0.5986,0.501,136.93,255619
trk_03151,Musica 03151,Artista 021,pop,69,0.5401,0.8729,-2.8199,0.0003,0.3595,0.0682,0.0515,0.364,110.23,173754
trk_03152,Musica 03152,Artista 211,sertanejo,69,0.5602,0.6668,-6.1737,0.4991,0.3865,0.3021,0.1352,0.6382,87.23,203922
trk_03153,Musica 03153,Artista 069,hip-hop,59,0.9484,0.3326,-3.64,0.035,0.5436,0.0195,0.2075,0.2918,155.37,202355
trk_03154,Musica 03154,Artista 023,pop,69,0.7322,0.6828,-5.8675,0.0521,0.6679,0.0365,0.0192,0.3754,123.48,297040
trk_03155,Musica 03155,Artista 200,rock,33,0.4657,0.5921,-8.8955,0.0875,0.7656,0.0438,0.0954,0.2096,134.15,241555
trk_03156,Musica 03156,Artista 119,hip-hop,47,0.3179,0.6634,-12.2573,0.178,0.3787,0.0483,0.1033,0.6628,68.11,93500
trk_03157,Musica 03157,Artista 031,pop,76,0.6871,0.6835,-3.9929,0.0098,0.3033,0.0299,0.1451,0.2443,124.15,305953
trk_03158,Musica 03158,Artista 211,pop,43,0.3576,0.9111,-5.1168,0.0396,0.2157,0.0305,0.3832,0.5373,88.67,260902
trk_03159,Musica 03159,Artista 150,r&b,51,0.5739,0.8319,-8.727,0.0819,0.5649,0.006,0.2116,0.3553,165.73,291595
trk_03160,Musica 03160,Artista 010,hip-hop,73,0.6381,0.6127,-4.9844,0.085,0.2371,0.0061,0.4479,0.1954,132.16,272145
trk_03161,Musica 03161,Artista 207,dance,83,0.6656,0.8887,-6.0869,0.058,0.1729,0.293,0.1513,0.5084,137.96,169521
trk_03162,Musica 03162,Artista 210,dance,57,0.7008,0.2242,-3.4822,0.0129,0.5261,0.1354,0.1102,0.7043,83.44,179410
trk_03163,Musica 03163,Artista 103,pop,53,0.5379,0.4645,-8.309,0.3233,0.672,0.108,0.199,0.2381,143.81,161083
trk_03164,Musica 03164,Artista 187,funk,86,0.8824,0.3565,-1.2357,0.057,0.2808,0.0935,0.5306,0.796,124.56,222305
trk_03165,Musica 03165,Artista 154,sertanejo,64,0.7519,0.6366,-5.2524,0.3025,0.322,0.0198,0.0113,0.2321,147.29,122139
trk_03166,Musica 03166,Artista 110,funk,61,0.6067,0.6566,-4.041,0.3081,0.6845,0.155,0.1886,0.446,140.67,233488
trk_03167,Musica 03167,Artista 152,pop,72,0.6246,0.5541,-3.3831,0.0227,0.2386,0.0304,0.2663,0.7686,162.54,221483
trk_03168,Musica 03168,Artista 172,rock,46,0.5335,0.4019,-4.4133,0.368,0.2675,0.1556,0.3119,0.4408,116.26,176267
trk_03169,Musica 03169,Artista 120,pop,62,0.5042,0.3595,-5.8211,0.1399,0.4298,0.1015,0.0913,0.5698,144.41,311830
trk_03170,Musica 03170,Artista 191,sertanejo,73,0.8976,0.7065,-8.7305,0.1423,0.223,0.0462,0.0113,0.5937,121.75,258036
trk_03171,Musica 03171,Artista 178,dance,59,0.7462,0.5307,1.0,0.1013,0.2822,0.0071,0.1411,0.3789,91.38,65000
trk_03172,Musica 03172,Artista 162,funk,46,0.3919,0.4659,-9.4713,0.0891,0.2098,0.2648,0.2451,0.1788,130.94,252355
trk_03173,Musica 03173,Artista 064,funk,66,0.6777,0.2529,-10.7328,0.1021,0.2854,0.131,0.059,0.4528,93.11,197298
trk_03174,Musica 03174,Artista 047,dance,63,0.5278,0.6286,-3.8213,0.3862,0.532,0.0753,0.1109,0.3389,128.9,206579
trk_03175,Musica 03175,Artista 031,funk,77,0.8679,0.8318,-0.8877,0.0901,0.2053,0.0883,0.2885,0.4044,102.02,264985
trk_03176,Musica 03176,Artista 131,pop,64,0.7898,0.3819,-9.7638,0.1959,0.1532,0.0839,0.2348,0.0717,113.43,215448
trk_03177,Musica 03177,Artista 227,latin,60,0.5121,0.6723,-0.2755,0.0445,0.1418,0.0085,0.1414,0.6298,93.03,198148
trk_03178,Musica 03178,Artista 017,hip-hop,76,0.8654,0.4498,-9.6121,0.0696,0.0288,0.0509,0.138,0.6548,166.35,155271
trk_03179,Musica 03179,Artista 150,pop,78,0.8175,0.5619,-2.5385,0.0922,0.6323,0.0468,0.2042,0.4403,101.36,219696
trk_03180,Musica 03180,Artista 162,electronic,67,0.8693,0.3201,-5.4794,0.0368,0.466,0.0106,0.2303,0.2839,116.9,190419
trk_03181,Musica 03181,Artista 056,r&b,61,0.5521,0.4912,1.0,0.0285,0.0748,0.0912,0.1181,0.2777,114.19,243923
trk_03182,Musica 03182,Artista 179,rock,91,0.6361,0.5812,-3.5169,0.104,0.0944,0.1173,0.1424,0.5298,121.1,235323
trk_03183,Musica 03183,Artista 084,electronic,62,0.7909,0.6421,-3.4182,0.1263,0.6714,0.014,0.1519,0.3688,95.46,331671
trk_03184,Musica 03184,Artista 085,pop,50,0.6444,0.2214,-5.9905,0.0498,0.4611,0.2138,0.1282,0.388,118.81,173734
trk_03185,Musica 03185,Artista 058,pop,74,0.7519,0.6075,-1.3624,0.0945,0.2805,0.1651,0.2691,0.488,125.46,178028
trk_03186,Musica 03186,Artista 067,pop,71,0.5366,0.55,-7.6703,0.2304,0.4406,0.0053,0.0588,0.6983,126.11,243922
trk_03187,Musica 03187,Artista 014,funk,44,0.7436,0.1538,-8.0001,0.0928,0.2447,0.2358,0.1408,0.5442,156.87,173878
trk_03188,Musica 03188,Artista 146,latin,78,0.7317,0.9658,-1.9357,0.0491,0.2059,0.042,0.4146,0.9154,137.74,166943
trk_03189,Musica 03189,Artista 018,pop,70,0.5868,0.6837,0.079,0.0212,0.3795,0.0585,0.438,0.4423,170.54,153677
trk_03190,Musica 03190,Artista 204,rock,59,0.761,0.5755,-3.7343,0.1421,0.404,0.1866,0.2387,0.5212,121.71,299865
trk_03191,Musica 03191,Artista 145,rock,61,0.4405,0.7885,-8.1488,0.4223,0.2379,0.1275,0.3042,0.5636,119.2,189830
trk_03192,Musica 03192,Artista 145,pop,63,0.6,0.7995,-1.3612,0.1356,0.1861,0.3772,0.1539,0.1841,95.73,213865
trk_03193,Musica 03193,Artista 048,sertanejo,67,0.6805,0.432,-4.2488,0.0218,0.4926,0.0521,0.3449,0.4679,107.87,165972
trk_03194,Musica 03194,Artista 043,funk,62,0.8819,0.5128,-4.4621,0.2057,0.4265,0.0911,0.2798,0.3689,126.22,250002
trk_03195,Musica 03195,Artista 066,funk,77,0.7997,0.3111,-5.1231,0.2194,0.3126,0.0737,0.3862,0.6608,116.73,235238
trk_03196,Musica 03196,Artista 094,hip-hop,43,0.5715,0.1562,-8.4653,0.2405,0.0763,0.065,0.4229,0.7609,158.08,237700
trk_03197,Musica 03197,Artista 081,sertanejo,70,0.4563,0.7389,-2.6251,0.0601,0.552,0.0558,0.1101,0.3359,120.08,186092
trk_03198,Musica 03198,Artista 035,pop,56,0.6259,0.6835,-8.885,0.0022,0.1132,0.1177,0.1814,0.4974,95.58,225991
trk_03199,Musica 03199,Artista 182,pop,80,0.5872,0.5495,-1.6084,0.108,0.0302,0.113,0.111,0.6009,91.59,220626
trk_03200,Musica 03200,Artista 014,r&b,76,0.5898,0.5932,1.0,0.1529,0.3035,0.1175,0.1428,0.9107,171.29,217210
trk_03201,Musica 03201,Artista 235,indie,48,0.5163,0.1119,-2.1197,0.0666,0.2783,0.0339,0.0975,0.2171,132.45,265260
trk_03202,Musica 03202,Artista 029,r&b,67,0.899,0.7509,-5.3965,0.1579,0.1751,0.0006,0.273,0.1839,98.85,205512
trk_03203,Musica 03203,Artista 027,r&b,68,0.8557,0.8429,-1.3578,0.1004,0.4809,0.0055,0.0139,0.2512,168.08,245063
trk_03204,Musica 03204,Artista 224,funk,65,0.8616,0.5355,-2.118,0.1907,0.1344,0.0793,0.1246,0.2437,113.03,175770
trk_03205,Musica 03205,Artista 088,r&b,55,0.1494,0.7257,-2.1087,0.1134,0.2441,0.0264,0.3618,0.3266,78.23,241574
trk_03206,Musica 03206,Artista 127,hip-hop,89,0.6812,0.8405,-5.6101,0.0474,0.4556,0.0351,0.3332,0.8109,96.06,169039
trk_03207,Musica 03207,Artista 051,pop,60,0.708,0.3213,-7.5678,0.3446,0.2081,0.3189,0.1303,0.5793,115.97,404753
trk_03208,Musica 03208,Artista 077,pop,77,0.6985,0.9026,-6.1911,0.232,0.2867,0.0516,0.0374,0.4736,113.48,254279
trk_03209,Musica 03209,Artista 070,pop,55,0.8121,0.6249,-6.956,0.2289,0.5838,0.0646,0.3363,0.5106,128.36,164583
trk_03210,Musica 03210,Artista 079,pop,63,0.3192,0.4662,0.7668,0.1023,0.4113,0.2608,0.0371,0.3219,174.07,215911
trk_03211,Musica 03211,Artista 029,hip-hop,80,0.8384,0.8433,-3.5181,0.0007,0.0479,0.0885,0.073,0.6296,111.89,211926
trk_03212,Musica 03212,Artista 027,funk,70,0.4805,0.4505,-8.5349,0.1315,0.1185,0.0178,0.1176,0.8608,121.19,222305
trk_03213,Musica 03213,Artista 042,indie,67,0.824,0.6135,-2.8012,0.3155,0.0618,0.1032,0.3189,0.3108,103.29,173174
trk_03214,Musica 03214,Artista 123,sertanejo,63,0.6983,0.5724,0.7422,0.0035,0.2842,0.1055,0.1179,0.0511,123.31,107153
trk_03215,Musica 03215,Artista 236,pop,68,0.7353,0.3132,-4.7275,0.1652,0.2802,0.0871,0.2335,0.5333,187.5,297330
trk_03216,Musica 03216,Artista 229,indie,59,0.8261,0.3265,-5.9478,0.03,0.1805,0.0027,0.6473,0.239,84.73,212142
trk_03217,Musica 03217,Artista 123,hip-hop,40,0.5744,0.5154,-13.4794,0.2856,0.6322,0.1123,0.0174,0.3777,66.14,256664
trk_03218,Musica 03218,Artista 105,pop,71,0.6605,0.5741,-7.4035,0.109,0.2234,0.0007,0.3697,0.6217,91.55,153103
trk_03219,Musica 03219,Artista 146,rock,41,0.5641,0.5053,-4.1331,0.0748,0.5021,0.2297,0.0876,0.4206,88.04,257042
trk_03220,Musica 03220,Artista 125,hip-hop,100,0.6163,0.7286,1.0,0.1195,0.1947,0.0322,0.0663,0.75,126.25,213626
trk_03221,Musica 03221,Artista 211,rock,49,0.5049,0.8142,-4.0427,0.137,0.5171,0.0725,0.0208,0.5452,150.7,210809
trk_03222,Musica 03222,Artista 007,latin,72,0.434,0.6745,-1.6334,0.0188,0.3712,0.0441,0.0102,0.3251,126.07,149015
trk_03223,Musica 03223,Artista 115,indie,54,0.7146,0.6899,-3.0534,0.0429,0.1799,0.0937,0.1072,0.2932,137.36,214178
trk_03224,Musica 03224,Artista 025,funk,67,0.7665,0.3678,-6.547,0.2866,0.13,0.0033,0.0721,0.5538,123.67,259607
trk_03225,Musica 03225,Artista 204,pop,82,0.6434,0.7093,-6.8914,0.1789,0.231,0.1329,0.0374,0.7501,111.61,212598
trk_03226,Musica 03226,Artista 016,indie,41,0.3971,0.7425,-3.8439,0.1189,0.4402,0.121,0.2121,0.3412,127.17,312494
trk_03227,Musica 03227,Artista 075,funk,85,0.7074,0.6585,1.0,0.034,0.3856,0.0242,0.2275,0.8296,85.15,242331
trk_03228,Musica 03228,Artista 124,rock,45,0.3165,0.5805,-12.0182,0.3579,0.3184,0.0233,0.0443,0.6089,181.69,309216
trk_03229,Musica 03229,Artista 223,funk,72,0.8713,0.5463,-5.9866,0.0443,0.1198,0.0222,0.0874,0.8887,116.0,177704
trk_03230,Musica 03230,Artista 112,electronic,48,0.588,0.6307,-5.675,0.0168,0.4859,0.0262,0.4988,0.3644,108.51,154514
trk_03231,Musica 03231,Artista 152,electronic,72,0.4785,0.6165,-6.1305,0.0544,0.2483,0.1038,0.2966,0.7686,99.04,188202
trk_03232,Musica 03232,Artista 001,pop,70,0.2363,0.7844,-1.1225,0.1765,0.2719,0.2465,0.2141,0.4497,120.3,175459
trk_03233,Musica 03233,Artista 067,electronic,81,0.3538,0.8872,-1.4938,0.3391,0.2766,0.0192,0.2421,0.4454,131.57,189428
trk_03234,Musica 03234,Artista 226,pop,80,0.7869,0.6166,-5.0609,0.056,0.3739,0.0423,0.4407,0.5982,124.28,228011
trk_03235,Musica 03235,Artista 061,pop,61,0.3741,0.7698,-4.209,0.0025,0.0303,0.0141,0.1079,0.4237,122.0,233603
trk_03236,Musica 03236,Artista 155,pop,57,0.4878,0.3414,-4.6339,0.1432,0.2234,0.1117,0.1125,0.103,105.21,184480
trk_03237,Musica 03237,Artista 137,dance,99,0.8692,0.9208,-0.1759,0.0318,0.3404,0.0002,0.0605,0.4568,123.4,226280
trk_03238,Musica 03238,Artista 087,rock,63,0.6716,0.4857,-0.7897,0.0406,0.4245,0.0922,0.1487,0.8319,170.91,161148
trk_03239,Musica 03239,Artista 009,hip-hop,77,0.7147,0.5971,-4.7876,0.0417,0.3528,0.1595,0.122,0.6373,110.38,204572
trk_03240,Musica 03240,Artista 110,hip-hop,60,0.3401,0.4674,-10.4365,0.2096,0.0481,0.0036,0.3937,0.3881,150.73,185618
trk_03241,Musica 03241,Artista 140,r&b,61,0.6424,0.6332,-1.8381,0.2954,0.2248,0.2479,0.4058,0.4333,111.42,177217
trk_03242,Musica 03242,Artista 249,sertanejo,59,0.5027,0.849,-3.9135,0.1566,0.4731,0.1369,0.0999,0.1443,119.68,256342
trk_03243,Musica 03243,Artista 183,r&b,63,0.404,0.5656,-2.5346,0.1046,0.2231,0.0261,0.049,0.5389,147.8,194794
trk_03244,Musica 03244,Artista 119,rock,66,0.79,0.1775,1.0,0.0866,0.0703,0.212,0.0905,0.2815,57.48,233620
trk_03245,Musica 03245,Artista 092,pop,69,0.4248,0.7969,-3.9558,0.2242,0.0672,0.0023,0.3483,0.2316,139.15,175528
trk_03246,Musica 03246,Artista 196,sertanejo,60,0.4077,0.2812,-6.8767,0.2646,0.2565,0.0146,0.4063,0.1999,98.54,219682
trk_03247,Musica 03247,Artista 236,hip-hop,57,0.2246,0.7931,-7.3335,0.0262,0.1615,0.0113,0.0305,0.0542,119.89,239069
trk_03248,Musica 03248,Artista 104,indie,52,0.7417,0.6926,0.9176,0.099,0.4156,0.1603,0.1985,0.2344,127.59,269791
trk_03249,Musica 03249,Artista 103,latin,79,0.7921,0.9417,-10.8372,0.1029,0.0782,0.0109,0.0933,0.9606,154.18,190684
trk_03250,Musica 03250,Artista 129,electronic,58,0.7157,0.731,-3.9418,0.2411,0.746,0.0084,0.0867,0.4191,125.06,156207
trk_03251,Musica 03251,Artista 091,dance,62,0.8893,0.4687,-2.7081,0.1016,0.1935,0.1237,0.0979,0.3314,129.56,212081
trk_03252,Musica 03252,Artista 177,sertanejo,59,0.8789,0.509,-5.7931,0.0107,0.6766,0.0335,0.1286,0.645,93.23,135137
trk_03253,Musica 03253,Artista 148,rock,71,0.8675,0.652,-8.6283,0.0809,0.4335,0.0147,0.0479,0.6418,92.46,251350
trk_03254,Musica 03254,Artista 070,electronic,68,0.7488,0.6787,-8.7211,0.1236,0.2189,0.0307,0.0189,0.6591,126.67,206454
trk_03255,Musica 03255,Artista 069,pop,57,0.64,0.5918,-5.7796,0.1054,0.3313,0.1364,0.0299,0.2236,136.01,146933
trk_03256,Musica 03256,Artista 215,indie,58,0.4758,0.7543,-2.1295,0.0501,0.1899,0.0892,0.1899,0.5873,150.47,188256
trk_03257,Musica 03257,Artista 059,pop,62,0.9029,0.2034,-6.1581,0.2245,0.2629,0.4113,0.1543,0.376,131.62,258855
trk_03258,Musica 03258,Artista 071,hip-hop,68,0.6828,0.7854,-6.4612,0.1375,0.4348,0.0867,0.1874,0.4683,103.96,159976
trk_03259,Musica 03259,Artista 215,sertanejo,74,0.7354,0.9244,0.2672,0.1198,0.3048,0.1858,0.2304,0.7953,123.43,247529
trk_03260,Musica 03260,Artista 189,pop,75,0.6631,0.7702,-0.7565,0.0659,0.3347,0.0243,0.2301,0.5055,107.42,298380
trk_03261,Musica 03261,Artista 033,pop,59,0.746,0.8079,-6.3792,0.2464,0.4706,0.0831,0.3646,0.4301,96.78,269744
trk_03262,Musica 03262,Artista 193,funk,62,0.7185,0.8815,-6.8513,0.4492,0.3476,0.1325,0.1865,0.6718,102.22,235472
trk_03263,Musica 03263,Artista 031,pop,70,0.9052,0.8513,-0.5812,0.1127,0.1069,0.0028,0.043,0.4058,84.19,212997
trk_03264,Musica 03264,Artista 010,electronic,61,0.6624,0.4013,-6.7489,0.1326,0.6583,0.0979,0.235,0.2812,94.72,173485
trk_03265,Musica 03265,Artista 163,hip-hop,70,0.5774,0.7137,-3.5159,0.0175,0.3576,0.0303,0.0798,0.1977,80.89,263213
trk_03266,Musica 03266,Artista 112,rock,59,0.5303,0.2876,-3.5118,0.0048,0.0919,0.0231,0.0753,0.6101,140.99,248156
trk_03267,Musica 03267,Artista 002,rock,69,0.6372,0.6039,-10.0322,0.3383,0.0961,0.0027,0.2463,0.7681,85.97,302488
trk_03268,Musica 03268,Artista 218,indie,53,0.7344,0.2242,-6.3306,0.0907,0.0792,0.0016,0.2217,0.7013,102.1,231990
trk_03269,Musica 03269,Artista 141,dance,41,0.6275,0.6651,-4.1833,0.0276,0.5434,0.0258,0.3228,0.5058,105.29,222348
trk_03270,Musica 03270,Artista 225,pop,91,0.5488,0.988,-5.4893,0.0461,0.0182,0.152,0.145,0.6297,134.32,275018
trk_03271,Musica 03271,Artista 027,dance,56,0.8115,0.7069,-7.7963,0.1514,0.3998,0.3531,0.3106,0.2862,127.35,273204
trk_03272,Musica 03272,Artista 058,sertanejo,57,0.5547,0.7357,-6.1428,0.0511,0.4897,0.1131,0.3064,0.5168,126.34,113177
trk_03273,Musica 03273,Artista 235,funk,65,0.8148,0.8612,-9.4855,0.2289,0.159,0.0736,0.3358,0.3539,76.79,280763
trk_03274,Musica 03274,Artista 148,funk,66,0.1866,0.7577,-8.6676,0.0796,0.5992,0.1096,0.1069,0.2916,125.25,256969
trk_03275,Musica 03275,Artista 041,funk,61,0.4785,0.4169,-2.4331,0.2248,0.239,0.1654,0.1349,0.4438,108.8,193796
trk_03276,Musica 03276,Artista 039,latin,81,0.8147,0.3232,-9.1864,0.206,0.2645,0.0302,0.0698,0.6364,94.75,226578
trk_03277,Musica 03277,Artista 118,electronic,50,0.536,0.5939,-9.3124,0.1208,0.4883,0.236,0.4906,0.3198,112.51,265729
trk_03278,Musica 03278,Artista 196,sertanejo,47,0.5876,0.294,-6.8999,0.1179,0.1252,0.0011,0.3301,0.5206,102.69,280465
trk_03279,Musica 03279,Artista 114,hip-hop,71,0.4665,0.5761,-7.3393,0.0102,0.4842,0.0523,0.3114,0.5916,64.03,250957
trk_03280,Musica 03280,Artista 028,pop,69,0.7734,0.6613,-6.7745,0.1904,0.1105,0.1015,0.1607,0.6556,132.87,233645
trk_03281,Musica 03281,Artista 069,funk,49,0.3421,0.2547,-3.0926,0.3018,0.5351,0.0018,0.0643,0.546,80.2,249137
trk_03282,Musica 03282,Artista 221,pop,55,0.5607,0.8118,1.0,0.063,0.5157,0.0361,0.0385,0.0972,161.5,250307
trk_03283,Musica 03283,Artista 192,rock,60,0.8775,0.4492,-3.6436,0.4522,0.1062,0.0199,0.0537,0.4393,71.73,340228
trk_03284,Musica 03284,Artista 190,pop,54,0.3977,0.5239,-10.1256,0.0253,0.1608,0.2123,0.068,0.4042,141.1,287699
trk_03285,Musica 03285,Artista 090,rock,71,0.875,0.6983,-5.7149,0.1574,0.2711,0.0191,0.3305,0.2822,117.07,249001
trk_03286,Musica 03286,Artista 117,funk,65,0.9098,0.3494,-3.7092,0.0379,0.5507,0.0481,0.3123,0.3291,165.78,171452
trk_03287,Musica 03287,Artista 074,sertanejo,64,0.8083,0.5201,-6.4051,0.0209,0.6228,0.0366,0.1104,0.9257,79.73,254448
trk_03288,Musica 03288,Artista 140,hip-hop,67,0.611,0.498,-6.8107,0.1166,0.0577,0.0142,0.1281,0.3459,150.84,202519
trk_03289,Musica 03289,Artista 061,pop,73,0.636,0.5314,-5.2758,0.0289,0.3543,0.0005,0.008,0.7581,146.12,205192
trk_03290,Musica 03290,Artista 127,electronic,78,0.8307,0.5745,-0.5517,0.2198,0.4719,0.017,0.3837,0.7297,117.9,169078
trk_03291,Musica 03291,Artista 137,hip-hop,77,0.6428,0.7799,-9.0985,0.2594,0.123,0.3914,0.1764,0.5088,150.53,223647
trk_03292,Musica 03292,Artista 049,funk,82,0.6712,0.5319,-5.1486,0.0872,0.4256,0.0253,0.2232,0.7074,95.39,223696
trk_03293,Musica 03293,Artista 096,sertanejo,57,0.3737,0.5579,-11.6775,0.0431,0.4796,0.1648,0.3305,0.5205,132.38,296448
trk_03294,Musica 03294,Artista 105,electronic,64,0.5509,0.505,-2.103,0.2231,0.1426,0.1991,0.318,0.782,103.33,201334
trk_03295,Musica 03295,Artista 211,electronic,58,0.5658,0.6826,-4.1846,0.0774,0.5578,0.0445,0.2961,0.4603,118.61,234863
trk_03296,Musica 03296,Artista 135,dance,60,0.6875,0.8321,-5.7708,0.1906,0.0659,0.1408,0.044,0.4879,140.33,264467
trk_03297,Musica 03297,Artista 069,indie,72,0.7466,0.5739,-2.98,0.0235,0.3322,0.0442,0.062,0.3052,113.21,245087
trk_03298,Musica 03298,Artista 026,electronic,84,0.4757,0.8342,-5.8478,0.0844,0.3248,0.1954,0.0768,0.3099,105.09,220019
trk_03299,Musica 03299,Artista 065,electronic,41,0.3256,0.6175,-9.0377,0.0271,0.2613,0.0108,0.0448,0.6601,111.64,290010
trk_03300,Musica 03300,Artista 010,pop,81,0.5089,0.5523,0.4319,0.1355,0.3193,0.1268,0.01,0.7818,113.61,65667
trk_03301,Musica 03301,Artista 174,r&b,84,0.892,0.7495,-4.9943,0.0996,0.0684,0.0198,0.3234,0.5865,119.08,300107
trk_03302,Musica 03302,Artista 049,hip-hop,79,0.9017,0.7434,-4.0378,0.0243,0.522,0.0019,0.1656,0.802,134.71,107115
trk_03303,Musica 03303,Artista 126,rock,70,0.5236,0.7067,-1.1495,0.1152,0.26,0.1047,0.0779,0.2395,124.41,278147
trk_03304,Musica 03304,Artista 223,dance,60,0.6767,0.5806,-0.2703,0.2353,0.262,0.145,0.0385,0.2275,140.68,256060
trk_03305,Musica 03305,Artista 103,funk,78,0.6822,0.7771,-4.0882,0.2966,0.2918,0.0696,0.2889,0.2827,121.51,230092
trk_03306,Musica 03306,Artista 065,pop,68,0.419,0.796,1.0,0.0141,0.0996,0.1439,0.197,0.5976,71.12,287573
trk_03307,Musica 03307,Artista 070,pop,63,0.5181,0.274,-4.3941,0.2409,0.5318,0.0035,0.1729,0.5358,117.47,217811
trk_03308,Musica 03308,Artista 161,pop,94,0.5991,0.8485,1.0,0.1388,0.1174,0.1238,0.0382,0.8015,141.22,236884
trk_03309,Musica 03309,Artista 189,sertanejo,86,0.7456,0.8112,-6.0018,0.4368,0.3164,0.1115,0.1719,0.2492,171.73,177015
trk_03310,Musica 03310,Artista 216,pop,79,0.6221,0.9092,-5.3401,0.2205,0.2698,0.0883,0.0822,0.1039,62.33,219123
trk_03311,Musica 03311,Artista 141,r&b,56,0.8659,0.841,-3.1791,0.0245,0.349,0.0089,0.2526,0.3022,114.9,289297
trk_03312,Musica 03312,Artista 053,r&b,48,0.6348,0.3517,-8.9578,0.0831,0.2871,0.1099,0.2641,0.3395,139.6,248651
trk_03313,Musica 03313,Artista 107,sertanejo,69,0.4449,0.7856,0.4881,0.0347,0.1591,0.0012,0.1031,0.553,111.62,259839
trk_03314,Musica 03314,Artista 183,sertanejo,47,0.4021,0.4492,-7.6296,0.0192,0.0788,0.1113,0.1941,0.8861,83.34,219257
trk_03315,Musica 03315,Artista 069,rock,53,0.7931,0.2613,-8.8355,0.2582,0.0238,0.1064,0.06,0.5446,113.43,215380
trk_03316,Musica 03316,Artista 147,pop,85,0.7338,0.5978,-10.4959,0.0917,0.0555,0.0806,0.457,0.2723,125.29,178263
trk_03317,Musica 03317,Artista 158,indie,55,0.382,0.8179,-6.2842,0.0877,0.4182,0.0523,0.4569,0.4857,133.08,225952
trk_03318,Musica 03318,Artista 227,pop,65,0.7642,0.4416,-13.4083,0.0782,0.5265,0.1179,0.2614,0.7262,65.01,149361
trk_03319,Musica 03319,Artista 101,pop,92,0.7002,0.8618,-5.3334,0.0832,0.0978,0.0089,0.2075,0.3799,137.88,184272
trk_03320,Musica 03320,Artista 098,hip-hop,61,0.6843,0.2636,-13.6129,0.2055,0.0992,0.1542,0.1206,0.0998,138.86,171621
trk_03321,Musica 03321,Artista 202,pop,56,0.9183,0.1183,-10.7251,0.0787,0.3579,0.0074,0.0375,0.6834,121.5,272568
trk_03322,Musica 03322,Artista 013,electronic,70,0.8652,0.6439,-7.3183,0.0096,0.3427,0.1729,0.3364,0.8375,99.68,262424
trk_03323,Musica 03323,Artista 218,funk,49,0.5559,0.5842,-5.9383,0.2288,0.3388,0.3684,0.3028,0.3598,161.36,271163
trk_03324,Musica 03324,Artista 226,indie,49,0.7614,0.5969,-3.7632,0.0056,0.3035,0.1928,0.3277,0.2704,111.83,226585
trk_03325,Musica 03325,Artista 053,sertanejo,86,0.9156,0.4171,-6.0137,0.0773,0.2928,0.0315,0.2953,0.7939,125.06,268981
trk_03326,Musica 03326,Artista 230,latin,77,0.7604,0.8171,-2.6733,0.2284,0.4622,0.2132,0.1361,0.7079,128.37,252243
trk_03327,Musica 03327,Artista 119,hip-hop,46,0.815,0.4581,-3.2159,0.113,0.4806,0.0299,0.3682,0.3039,139.97,166924
trk_03328,Musica 03328,Artista 066,latin,59,0.8412,0.6646,-3.3198,0.1044,0.7454,0.0339,0.2596,0.4598,121.11,106370
